"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"230398",1.20176101154284,0.0654718396432692,0.168367429417114,0.207580066254227,0.835556870159749,0.946594276080676
"212555",77.7203585725316,-0.0371005152133495,0.343144288452812,-0.207702839302566,0.83546100058457,0.946594276080676
"77383",10.0043536848225,0.0718415791227954,0.329129331002555,-0.207868069947533,0.835331981079529,0.946594276080676
"434410",14.234231058528,-0.089898103954797,0.336234479215562,-0.207808544728047,0.835378460532618,0.946594276080676
"18247",88.313988982042,-0.00952950936269387,0.344698737429576,-0.208007618193366,0.835223018996149,0.946594276080676
"15551",1.64850324342257,0.0703727709430306,0.170055312039786,-0.207576301298431,0.835559810132804,0.946594276080676
"12361",138.195634516091,0.115962838051242,0.310332586926255,0.207887071062737,0.835317144439818,0.946594276080676
"80891",5.10855216990134,0.107071063877275,0.246201274008878,0.207424954518889,0.835677995482019,0.946660129583429
"624814",3.99513620238872,0.120592866143958,0.285039321623227,0.207369814073439,0.83572105508595,0.946662872756003
"68190",22.38330961599,-0.0265531368626889,0.368378772719472,-0.207264309458183,0.835803445835125,0.946664135300687
"100126229",47.1462765749191,0.0693721012907731,0.371545451453637,0.207315730946375,0.835763289500002,0.946664135300687
"258581",1.84086591376345,-0.0216132621461559,0.170561024268815,0.206677440097757,0.836261777188968,0.94667694137511
"435818",13.4870265386566,0.0942662684987809,0.327228931807529,0.206898311013376,0.836089275595949,0.94667694137511
"16627",21.4010826424844,0.162446161546566,0.369141754162676,0.206678016832575,0.836261326745141,0.94667694137511
"67774",70.3716999516487,-0.0201477529466356,0.354270958677995,0.206885113583996,0.836099582651068,0.94667694137511
"73090",4.84561875838656,0.10769224668303,0.233283710837538,-0.206955854273697,0.836044335236876,0.94667694137511
"67973",600.798934237183,0.00265971243866053,0.229211025994394,0.207065218679046,0.835958924873847,0.94667694137511
"210027",18.4755973173601,0.34885319589644,0.343338621621571,0.206881624361833,0.836102307702,0.94667694137511
"15894",143.583384635632,0.063475796070585,0.304238725152751,0.206795309670617,0.836169719320826,0.94667694137511
"13138",165.841015490551,-0.0391435950941762,0.286678677658126,-0.206716916729764,0.836230945109547,0.94667694137511
"100502773",1.47021627557566,0.0636443026985331,0.169504896425491,0.206867072202694,0.836113672827801,0.94667694137511
"385493",10.8720536572192,0.182734377191974,0.328863855696223,-0.206803182610219,0.836163570519257,0.94667694137511
"433375",61505.7126199906,0.0439863854359396,0.161642795273427,0.206450998962195,0.836438637334306,0.946831141294653
"270685",834.749829748083,-0.0666945563866456,0.214396640684225,-0.206180856401985,0.83664964096362,0.946913922859046
"100502979",5.47840075279793,-0.142751617185848,0.238159949475273,0.206097167488373,0.836715011295583,0.946913922859046
"70362",36.0969115775901,0.0812308378887191,0.366453111521818,-0.206232817539606,0.836609054114406,0.946913922859046
"16542",23.7511355548197,0.355203720138483,0.373109770661548,0.206098234669109,0.836714177701861,0.946913922859046
"259116",2.0071268036413,0.0614369802921192,0.170909218181737,0.206102277378198,0.836711019872048,0.946913922859046
"237759",35.9932297137982,0.578653360309706,0.363061436594569,0.205884777707533,0.836880916352851,0.946963663789754
"100126778",1.8503291858928,0.145146384198401,0.170534837730957,0.205952831456332,0.836827756408522,0.946963663789754
"664987",4.03920791674649,0.116219737033154,0.216237291960766,0.205935931346475,0.836840957799822,0.946963663789754
"21387",13.8525314308575,0.0317095436152528,0.359342404374164,-0.205793728012316,0.836952040663959,0.946989674336145
"229007",139.407406540815,-0.0466688820729846,0.319033005337315,-0.205705862563085,0.837020678835491,0.946989674336145
"213211",1792.50816381724,0.0471831414612781,0.182353152255653,0.20569923086445,0.837025859393914,0.946989674336145
"68943",5444.48899420489,-0.0203690307702392,0.181435100104941,-0.205506285138772,0.837176588064067,0.947114206155721
"66314",953.228498875851,-0.0426657227352418,0.184346557844263,-0.205453887155135,0.837217522256914,0.947114519278109
"433367",3.68019859859109,0.105784588247906,0.231089609227294,0.205340428647226,0.837306159476197,0.94714773343698
"69221",1801.31304074764,0.0278600941846583,0.196926441540261,0.205192434456788,0.837421780119053,0.94714773343698
"269401",137.604097721523,-0.0861282442083788,0.328406893365623,-0.205221658639467,0.83739894841219,0.94714773343698
"231287",225.063724669479,0.0641264207855023,0.297497100291945,0.205117186121932,0.837480569319624,0.94714773343698
"18139",1653.49192518202,-0.0629297867956774,0.22456877955728,-0.205104045831907,0.837490835515558,0.94714773343698
"69358",12.153738709351,-0.149216489795948,0.354637974827996,-0.205306975331323,0.837332294613031,0.94714773343698
"26754",1354.91981039406,-0.0509509365144736,0.202230135792229,-0.204715019069856,0.837794785396158,0.947217356163747
"259002",1.02637515171142,-0.0268926221093717,0.167250562093814,0.20496320520104,0.8376008726865,0.947217356163747
"100503380",196.693163350991,-0.171628643993846,0.287389722531296,-0.20471299280924,0.837796368594026,0.947217356163747
"12335",23.6636142545245,0.0752776900922891,0.373229357491991,0.20472205235236,0.837789290018392,0.947217356163747
"330385",3.61314648112945,-0.00809306790694156,0.215008926697114,-0.204845672780639,0.837692701851259,0.947217356163747
"387341",4.59241110906878,0.270908097773445,0.234204700954008,0.20479300823563,0.837733849863676,0.947217356163747
"69681",17.1264057086851,0.320837425912852,0.345617885003068,0.204560364879536,0.837915624742616,0.94727223117379
"192654",114.556201759223,-0.00333503038929988,0.332214144055615,-0.204546788433812,0.837926232906938,0.94727223117379
"639634",2.79921339653086,-0.0289008490493696,0.194004893169496,0.204472273263317,0.837984457004033,0.947292081618331
"654409",39.9652980302169,-0.0339861539232383,0.373152926093319,-0.204160053985896,0.838228426170241,0.947403318031319
"66144",1851.6728285607,-0.0379596700899578,0.207279324125232,-0.204217395549415,0.838183618118163,0.947403318031319
"11937",35.9057962518029,0.260391407627787,0.367674254944761,-0.20413815697331,0.838245537151471,0.947403318031319
"75115",8.18451422311285,0.0972452893657499,0.280464130019844,0.204145923358963,0.838239468256443,0.947403318031319
"140630",669.942263004732,-0.0643898404407366,0.227648123913422,-0.204025272221273,0.838333749889838,0.947457049470395
"668474",8.85253263732077,0.0378496747086737,0.295117394635404,-0.203787289005993,0.838519726312651,0.94747732666513
"268936",16769.8635857393,-0.0191846354036184,0.148817662982025,-0.203850080021187,0.838470656226185,0.94747732666513
"232679",195.288644767645,-0.111443977734699,0.308450477814177,-0.20374208017672,0.838555056615368,0.94747732666513
"66131",4742.24049004758,-0.0645168539544447,0.230530581552309,-0.203800190430556,0.838509644022446,0.94747732666513
"12530",631.102482067231,0.0348170702150609,0.226043003237576,0.203899937520762,0.838431693904614,0.94747732666513
"77397",2.30831488360448,-0.00233310232477118,0.186730706716891,-0.203558215412977,0.838698748664565,0.947593721512321
"16171",2.90543758372483,-0.0264353184894382,0.205146961525876,0.203342788047374,0.83886711402699,0.947646060872835
"381832",4.84899559431756,0.239234913856916,0.276593458674678,0.203374066410978,0.838842668239208,0.947646060872835
"208994",7.93905426572151,0.213489346013598,0.249517852119014,0.203398728680558,0.838823393408,0.947646060872835
"98221",2390.64630576163,0.0294032383928506,0.238577649829586,0.20313706479345,0.839027902111043,0.947781736964249
"75570",180.257758126641,0.0679434017830764,0.277970240303834,0.203056656658531,0.839090748899256,0.947801378192107
"331461",3.67278242860915,0.0116597264602507,0.205876789508722,-0.203010707122907,0.839126663397039,0.947801378192107
"74937",60.5472493397617,0.191124784521653,0.362952029209276,0.202889652679318,0.839221282051572,0.947816336923852
"231724",18.405452155622,0.0513532146773945,0.36761831953148,0.202913272296415,0.83920282028826,0.947816336923852
"432677",26.9231184519187,0.276545749084073,0.371579393017798,-0.202787558431444,0.839301082831858,0.947860509263011
"110895",13.7209963845884,0.332709289104595,0.317938394782098,-0.202582255110567,0.839461560783402,0.947903880681015
"100503460",24.0521304381341,0.0469588178528493,0.364920809388237,-0.202622766941848,0.839429893666512,0.947903880681015
"194952",174.039134803893,-0.103807849980391,0.299630298619461,-0.202637646192805,0.839418262981837,0.947903880681015
"67515",374.754858704807,-0.0374513676373102,0.237276940456812,-0.202449170250251,0.839565591822965,0.947957793370831
"56874",4.20631098454851,0.330441610583253,0.277964909840681,0.202417059379203,0.839590692973899,0.947957793370831
"100503996",106.347370022994,0.0522788268865541,0.329568863447995,0.202274094275495,0.839702451145054,0.948038026434549
"104836",1045.99961149688,0.00144523029894894,0.241081522724526,0.202107385241037,0.839832774418542,0.948047319251789
"140795",46.9949888582162,-0.103928733378186,0.367730676050135,-0.202150863669215,0.839798785128815,0.948047319251789
"76898",11.8298267821984,0.366412134195487,0.306253252370938,0.202207824683396,0.839754256270711,0.948047319251789
"381801",1182.05148678256,-0.0468582384204553,0.192473702183771,-0.201940535986287,0.839963211704582,0.948148617369687
"100043335",2.83451624455829,0.181995981294607,0.210119600606668,0.201765798869343,0.840099820174593,0.948217942495464
"215160",137.115410271471,-0.0879208656116066,0.317513732407892,-0.201757847938677,0.840106036280914,0.948217942495464
"72999",178.102934969229,-0.0581782275681973,0.32475318269989,0.201688937106132,0.840159911783145,0.948232807412227
"72588",30.1293245571356,-0.0798565297245831,0.373854298327674,0.201622888648288,0.840211550141536,0.948245146095009
"100502977",82.6926537790086,0.0742031490572711,0.347666866512366,0.20113103644337,0.840596114274975,0.948382714719508
"171256",1.41717395738354,0.162109663355736,0.169154299137597,0.201108394982804,0.840613817854305,0.948382714719508
"631470",0.926110114186123,0.0235192744661655,0.166461055592552,0.201132039909468,0.84059532965689,0.948382714719508
"17341",66.2417202095646,0.0649832130212993,0.372085571881107,-0.20134166066719,0.840431429000081,0.948382714719508
"258474",2.34123198334722,0.0746714468437383,0.183310377812554,-0.201102498264035,0.840618428569581,0.948382714719508
"22767",1.41717395738354,0.162109663355736,0.169154299137597,0.201108394982804,0.840613817854305,0.948382714719508
"100042881",1.41717395738354,0.162109663355736,0.169154299137597,0.201108394982804,0.840613817854305,0.948382714719508
"13663",465.499027539109,-0.0655303573779265,0.223576380330056,-0.201045262305752,0.840663182337333,0.948387274567687
"14726",5.86450353323542,-0.0271164959006532,0.261400304246693,-0.200920316202734,0.840760881606086,0.948405633480886
"72440",1158.82669137544,0.048106113313626,0.187866461441378,0.200928311928637,0.840754629424265,0.948405633480886
"69072",371.647461773789,0.00556773282888067,0.257771899066761,0.200769920673086,0.840878483830884,0.948492363007963
"723904",1.64230110601092,0.121409978183736,0.170714671354362,0.20046084598299,0.841120176834501,0.948701834820517
"20342",22.1335321010829,0.0320430945399939,0.373579853055518,-0.200428284356444,0.841145640540157,0.948701834820517
"110880",60.4385171257189,0.222916529287802,0.374492834638304,0.200375490434,0.841186926573533,0.948702466934421
"23924",1161.56965066559,0.0350908229114758,0.185668612014934,0.20026077177145,0.841276640650302,0.948711785058275
"77697",67.4572627222204,0.0347415578402755,0.374053148717959,-0.200279060938793,0.841262337732426,0.948711785058275
"68161",140.866882589572,0.00888069779414275,0.30496157305026,0.200073262970028,0.841423283643288,0.948831222406351
"65102",144.92801760456,-0.0116615999397429,0.320353215650548,0.199856233730392,0.841593020236634,0.948848508313294
"100502856",6.82737092922951,0.101253169369966,0.311521470566726,-0.199792336495743,0.841642995085639,0.948848508313294
"13078",21.2567855222671,0.0915257551756368,0.354018879554248,-0.199741182303369,0.841683003897227,0.948848508313294
"258675",2.59621228373821,0.121033092669853,0.201350084249676,0.199780475733111,0.841652271610845,0.948848508313294
"26885",1351.3907086466,-0.0415867857741119,0.22927777125007,-0.199950769751641,0.841519083569214,0.948848508313294
"214944",63.4542685422693,0.0192570286460308,0.364568308708285,0.199936853604711,0.841529967306674,0.948848508313294
"73001",4.19327461353075,0.0286040793823416,0.247713637634681,-0.199601604976218,0.841792172453763,0.948887884900803
"12640",1.67302358014812,0.0912029869272656,0.170122202548063,0.199592363993846,0.84179940027302,0.948887884900803
"666794",18.8623046455145,0.0844010634286054,0.369597678913841,-0.199142141977954,0.842151556822021,0.949192980267514
"224912",8.88987240474866,0.12536295880817,0.322195778123974,-0.19917288074564,0.842127512438421,0.949192980267514
"56631",19.9261875534512,0.151348966721814,0.359435649478294,-0.198861035397529,0.842371449965134,0.949324720183157
"225518",14.9963983995119,0.399780109300936,0.306581505528084,-0.198932068286425,0.842315883953008,0.949324720183157
"73247",55.7353909239445,0.0402167027362561,0.366076882804139,0.198784336061451,0.842431449479554,0.949324720183157
"22063",14.7016951858687,0.310108449309709,0.343609100407666,-0.198798322713556,0.842420508086718,0.949324720183157
"56696",85.4256819982747,-0.035611234244173,0.331994553392346,-0.198641192741189,0.842543428510841,0.949359058100031
"100503600",2.16511925862609,0.0681072990045321,0.204869608640869,0.198647296458194,0.842538653592798,0.949359058100031
"67797",279.422352277584,0.0224509243161506,0.310110715349275,0.198480517597515,0.842669126236895,0.949362929616892
"84112",3.41411729253853,0.0549164108294129,0.23157549456094,0.198488751832524,0.842662684417361,0.949362929616892
"15397",9.47210929582466,0.36721268993555,0.323245827858379,0.198509273161404,0.842646630185265,0.949362929616892
"258479",3.48698701146087,0.0557348443938211,0.208427670090677,-0.198274563741205,0.842830251801684,0.949406707723415
"57320",1905.13547954564,-0.0549741960868371,0.182350559384088,-0.198355293664975,0.84276709291573,0.949406707723415
"69318",5.19626146989734,0.0611917324469085,0.282504486204604,0.19832173558038,0.842793346889781,0.949406707723415
"723826",3.52007518624191,0.0902539679745677,0.224464694328146,-0.198032360677815,0.843019744923416,0.949574244861998
"12965",3.15847743118346,0.159665477809792,0.19530963348241,0.197450453618734,0.843475050387998,0.949608822042365
"76251",613.391211592178,0.0292463333159218,0.26084844891573,0.197800122355132,0.843201450437698,0.949608822042365
"100038506",2.06179095836952,0.163426859111631,0.170924705242478,0.197788173994084,0.843210799177026,0.949608822042365
"622645",18.5646691224117,0.412806431874462,0.347622746613887,0.197810073878002,0.843193664098521,0.949608822042365
"108857",3357.84481037739,-0.0426634764651384,0.205093129951884,-0.197506672108736,0.843431060690347,0.949608822042365
"12716",9.25481128177754,0.0505972300950001,0.337506579801424,0.197659204508898,0.843311709995914,0.949608822042365
"668923",18.3317143974821,0.0446459990285861,0.360303169452785,-0.197315845116051,0.843580380482709,0.949608822042365
"57423",2506.35287528796,-0.0331428730701296,0.18494623939135,-0.197577955553414,0.843375283708517,0.949608822042365
"100043467",2.84459741821475,-0.0215914101634136,0.185045171793936,0.197340516542879,0.843561075075802,0.949608822042365
"625801",2.1236479778348,0.0997997154499375,0.198451143313975,-0.197362386533192,0.843543961873307,0.949608822042365
"56437",25.6179845054773,0.10764316358329,0.370333264417998,0.197452356328458,0.843473561552665,0.949608822042365
"12539",2130.89475377444,-0.0535520063787367,0.185692033786509,-0.197657916339585,0.843312717923439,0.949608822042365
"28135",246.850870641216,0.0391301293801064,0.286398967416625,0.197519469824345,0.843421046835411,0.949608822042365
"619788",7.28240490742121,0.222045412340407,0.292815159847438,0.197229809575489,0.843647704082188,0.949638717883285
"106947",151.093113372957,0.0612004288921917,0.307008447420714,0.197017681941181,0.843813700781105,0.949642019406534
"26369",3.5979021463663,0.019603994952622,0.19630429113055,0.197062702822786,0.843778469912533,0.949642019406534
"100978",499.701725293069,-0.0352726046989668,0.230521893416369,-0.197096029240589,0.843752390690178,0.949642019406534
"16161",45.1446839279325,0.344454917915578,0.374374273305662,0.197031491758418,0.843802893943594,0.949642019406534
"100504541",9.45170417262593,0.145451255467061,0.305253530599745,0.196890385618898,0.8439133175802,0.949662370563295
"100043772",125.595557014253,0.0477071103366669,0.319148656950783,0.196918316103088,0.843891460132895,0.949662370563295
"14715",4.73777387063797,0.206067905648153,0.232521962604263,0.196812546212819,0.843974232687126,0.949685042529542
"329244",1.9043603544474,0.0516437562433838,0.181669863969707,-0.196703373208614,0.844059670230147,0.949697339640025
"100217446",55.5512580569099,-0.125564110169842,0.363032914545227,-0.196627649120719,0.844118932111991,0.949697339640025
"216829",30.6186044820143,-0.0701589625519354,0.371228979784955,-0.196575348801963,0.844159863002141,0.949697339640025
"11491",857.600628773712,0.0237743241538529,0.219020265202519,0.196374527496349,0.844317032201965,0.949697339640025
"17695",13.3864556609756,0.207888873536112,0.327053815888708,0.196225573748945,0.844433612189905,0.949697339640025
"239667",287.08940690209,-0.0206005048415098,0.263203111849201,-0.196564434925753,0.844168404392607,0.949697339640025
"16700",4.13179452805922,0.1071658062852,0.22794419871327,0.19625736487841,0.844408730290854,0.949697339640025
"619842",4.09102115551815,-0.0125945155217095,0.207187429198285,-0.196254072146896,0.844411307399167,0.949697339640025
"622307",1.86432620528335,0.117624967308837,0.170632595453899,0.196293802683319,0.844380211778662,0.949697339640025
"58911",286.57557699492,-0.0473436211585298,0.258505855279419,-0.196503918948003,0.844215765588011,0.949697339640025
"12649",632.342227107464,-0.0438364663367876,0.215871076179688,-0.196439558044029,0.844266136529084,0.949697339640025
"20303",10.5542867209367,-0.0863946554326624,0.330521994229841,-0.196067497433636,0.844557335764417,0.949698934960035
"56724",3029.14603985055,-0.0526209052811407,0.233169647611122,-0.196122951561693,0.844513932348915,0.949698934960035
"78774",7.70909975637473,-0.144358935678153,0.330540550270825,-0.196097913880025,0.844533529044379,0.949698934960035
"100502726",3.11354986386754,-0.0595059892212365,0.241977104837264,0.195852831346289,0.844725357305385,0.949842023383161
"67454",117.361718916575,0.113468303570589,0.344826185254407,0.195557492447647,0.84495653389937,0.949848646180867
"434609",4.55318131789625,0.0457561180071155,0.256184065104736,-0.195588112035841,0.844932565788621,0.949848646180867
"67552",25.5037928689894,0.191617477714995,0.36918491150484,0.195619308305919,0.844908146415918,0.949848646180867
"100039489",1.05876359229368,-0.0698054477760884,0.167354117199391,-0.195586161433156,0.844934092658604,0.949848646180867
"330149",19.2780068221848,0.194346166815487,0.338723172564266,0.195781864795836,0.844780905170074,0.949848646180867
"258731",2.14764211226255,0.0510749392087684,0.171151432678651,0.195487675430612,0.845011185138258,0.949848646180867
"23806",1328.40226783806,-0.0381511085670374,0.18801775754043,-0.195480667699807,0.845016670678356,0.949848646180867
"24115",25.8460574572487,-0.00658090061501706,0.373316730179719,-0.195202109815191,0.845234727438636,0.950019638768788
"78575",11.5739341253069,0.468603302363789,0.343559717476414,0.195182146142728,0.845250355575098,0.950019638768788
"225160",821.508461836205,-0.090650357645839,0.237727964375994,-0.19489233199527,0.845477237273308,0.950045450884266
"107684",148.143019385716,0.0769531512999517,0.305265423399274,0.194909020346024,0.845464172410125,0.950045450884266
"14701",366.165115297876,0.0253580637569655,0.239131399684217,0.194941241937973,0.845438947108358,0.950045450884266
"233726",1269.98861391653,0.0333935149572249,0.205641860495483,0.195041360414234,0.84536056841747,0.950045450884266
"69142",103.418181378738,0.170063848167014,0.350483123212997,0.194918715560607,0.845456582305611,0.950045450884266
"433864",680.053483726937,-0.0475475221295557,0.213087757886947,-0.194727418208854,0.845606346147362,0.950119449289944
"434113",5.24188575131873,0.092906164586191,0.264726662824735,0.194599829461078,0.845706236575531,0.950119449289944
"18975",456.858383507481,-0.0491901328570931,0.222620761362546,-0.194637963493509,0.845676380823684,0.950119449289944
"12354",13.1207256961234,0.178231350626019,0.356576019810539,0.194671493243797,0.845650130022006,0.950119449289944
"76915",92.0256339377772,-0.139519726499893,0.342789575776704,-0.194350579883482,0.845901383562977,0.9502632324101
"252837",15.2392142516963,0.0886286403934009,0.344705891521625,0.194332162203255,0.845915803841522,0.9502632324101
"11537",9.94439517525262,0.05428913814211,0.28912664152226,-0.194156012704982,0.846053724188106,0.950372336047928
"71449",77.2340253600245,-0.16154534749205,0.350923228889548,-0.19404812300257,0.84613820126953,0.950375573701721
"56406",2671.73763270809,-0.0388094030437887,0.185458414884652,-0.194094755425259,0.846101688105622,0.950375573701721
"17248",668.98881397591,-0.0489594180153627,0.204976958453515,-0.193524892137842,0.846547913412065,0.950668563342826
"69311",1.61537156710573,0.154843492461458,0.169885191736277,0.193506525939583,0.846562295685064,0.950668563342826
"114600",3.14415757117696,0.199211474488934,0.195912114623937,-0.193610980061391,0.846480500032036,0.950668563342826
"27212",2.08287293812294,-0.052391435896604,0.178648469517927,-0.193608344648906,0.846482563743426,0.950668563342826
"20022",1617.91090683581,-0.0369798758076986,0.178954488330232,-0.193380086815933,0.846661309506088,0.950733921665188
"72326",275.452786127343,0.0646855549835046,0.259250557265589,0.193050560630941,0.846919371123089,0.950932026332113
"24102",9.53070071774587,0.0752567620546607,0.325839285676986,-0.193084923858837,0.846892459504615,0.950932026332113
"71865",4078.83281437683,0.0393297608514199,0.195530544210243,0.192505848132886,0.84734598743673,0.95120599981883
"71581",2.14634138181833,0.0126343857135377,0.187455681673306,0.192520922807797,0.847334180418461,0.95120599981883
"13529",1.34394594639639,0.0764373647538265,0.169110887963717,0.192624976812506,0.847252682578461,0.95120599981883
"77704",5.66332627838634,0.0988750605710173,0.262361792961351,0.192478327388669,0.84736754274481,0.95120599981883
"231098",3.99086277913199,0.217758657891808,0.239420489495101,0.192666809210787,0.847219918801472,0.95120599981883
"239591",26.3855176133589,0.586785353594571,0.368105563490068,0.192411432899996,0.847419937563863,0.95121897776467
"666955",12.8097055076952,0.150974460292645,0.290843702855904,-0.192304822625239,0.847503440994411,0.95126687183024
"77700",10.0042189154405,0.187011133322569,0.323310360324643,-0.192224984954618,0.847565975669634,0.951291226365894
"320163",11.119138358728,0.220590120798182,0.295933929949406,-0.192000202833512,0.847742046542967,0.951351333183275
"213491",853.175241934271,0.0374681911699483,0.233411255928663,0.192054683934301,0.847699371031886,0.951351333183275
"100038707",23.5970779165071,0.0837890729662489,0.371941870353895,-0.192017152541643,0.84772876964413,0.951351333183275
"100502859",3.71001858523484,0.0887992053702833,0.248717565161789,0.191656146645015,0.848011558997021,0.951571767016728
"69957",428.564644495599,-0.0129135362098758,0.270844478809741,0.191645153054989,0.848020170992371,0.951571767016728
"227648",1168.17493133462,-0.0470145836476086,0.206298240113166,-0.191519720329615,0.848118431902951,0.951590351179041
"77323",5.33578343974007,0.032322517951129,0.240899681781181,-0.191544197579355,0.848099256842386,0.951590351179041
"71592",97.0591212170813,-0.0581803095805487,0.331890006819001,-0.191411211096085,0.848203437270797,0.951613358854
"23947",9.87380649403578,0.105695748622805,0.302768164167513,0.191389253510827,0.848220638902961,0.951613358854
"72106",190.412161029334,0.0468068951849015,0.276326811629047,0.191282040909318,0.848304630585375,0.951661756295994
"218335",1195.14083015336,0.0171448921812977,0.185430497399178,0.191150336041767,0.848407812170534,0.951678942771847
"79456",367.280859810763,-0.0373454123235102,0.248079291743158,-0.191132687265036,0.848421638954559,0.951678942771847
"60532",1000.03054594436,0.0378510784013139,0.217738823718543,0.191106046454167,0.848442510559593,0.951678942771847
"56198",36.8094221145205,0.210827723220433,0.371337794965558,-0.191027196454544,0.848504285805269,0.951702409255801
"14676",209.685638133711,-0.140651991822563,0.310209414581405,0.190890276287418,0.848611558491425,0.951754578630002
"12896",440.474130385984,-0.051454804672708,0.2251196472634,-0.190827388837666,0.848660829789237,0.951754578630002
"230904",15.8595509820268,-0.119940805109294,0.358998299279447,-0.190811385819615,0.848673367988942,0.951754578630002
"94186",2351.47333917949,-0.0376344944159591,0.188183088182754,-0.19069429147801,0.848765111363504,0.951811643441622
"232801",10.1994231904894,0.0699219407978639,0.293373746905815,-0.19057255343983,0.8488604952447,0.95187278505465
"100504343",5.43818749431349,0.206482084947988,0.230236840030165,-0.19042671308347,0.848974766626927,0.951872897781745
"12788",12.5562064591669,0.421379164582768,0.348694794962329,0.190449145086194,0.84895719010593,0.951872897781745
"382239",2.13731727926104,-0.0323676071647175,0.184167582733054,0.190415974518376,0.848983180820404,0.951872897781745
"209550",7.853530218215,0.269925041366881,0.261381213012816,0.190220607441391,0.849136263529084,0.951907086569298
"100124691",1.14871926456656,-0.112546892273202,0.167146623358941,-0.19023396206033,0.849125799142373,0.951907086569298
"53310",49.0517675606956,0.258097739097006,0.370719235450698,-0.190324519636526,0.849054840911827,0.951907086569298
"67993",23.810146145027,-0.0669984697126032,0.362536283877707,-0.190123007992801,0.849212741124875,0.951947009504064
"15139",30.5417711820645,0.482662824757565,0.36921928183708,0.189912662468275,0.849377569831042,0.951948544104601
"56846",55.4074686529739,0.259620573638176,0.362157628266783,0.189967994371601,0.849334210599298,0.951948544104601
"58186",555.711735972004,0.0508113839052915,0.250064017063207,0.189930803165994,0.849363354352317,0.951948544104601
"17293",10.665492761726,0.188395592131905,0.310485000273342,0.19002922971824,0.84928622583773,0.951948544104601
"380694",15.6967841469516,0.216588506936894,0.368287316503576,0.189678332819815,0.849561200472693,0.952010037057678
"632654",4.51501139232756,0.0183754107927355,0.216724403263614,-0.189664811438945,0.849571796648843,0.952010037057678
"791294",37.1162130811353,-0.272104112626945,0.374380095794903,-0.189679990811555,0.84955990117143,0.952010037057678
"384945",18.4533805653368,-0.030633330721452,0.326676549725865,-0.189634044884121,0.84959590729307,0.952010037057678
"258306",1.72238923048123,0.138328951524945,0.170226028794662,0.189324412117331,0.849838563201824,0.952190338597783
"252866",1.72238923048123,0.138328951524945,0.170226028794662,0.189324412117331,0.849838563201824,0.952190338597783
"70827",37683.9451452326,0.0407685693151423,0.165396109121106,0.188760513279526,0.850280521256232,0.952417034894336
"71591",92.8815209324286,0.0398721327391808,0.349751704393354,0.188877359523588,0.850188938658855,0.952417034894336
"18546",1.69696573269768,-0.0392217349792662,0.170090793101918,-0.188753265599949,0.850286201961688,0.952417034894336
"100504304",4196.44975068601,0.0376376748126901,0.190670822523432,0.188967266522027,0.850118472074813,0.952417034894336
"93697",292.280220512222,0.00868637089596224,0.274158244716348,0.188813076363964,0.850239322730319,0.952417034894336
"24004",9.17879129668662,0.505641058576172,0.300838782155885,0.188849972880407,0.850210403779549,0.952417034894336
"100038431",1.21545056178939,0.161303922969022,0.168159999280148,0.187834382451169,0.851006482156095,0.952461213167171
"13007",913.633568750888,0.0305192185894934,0.190705333856848,0.188302332685234,0.850639656846973,0.952461213167171
"67719",2.61411113429108,0.129266684568788,0.209693151181689,-0.188641280224713,0.850373976687735,0.952461213167171
"70802",929.560491968677,-0.0327329317107651,0.189603834653424,-0.187916001708522,0.85094249864991,0.952461213167171
"382639",44.7907499422824,0.154909326736594,0.374033791953052,0.187846444365957,0.850997026438572,0.952461213167171
"19109",4.41378739528025,0.228243298208378,0.256922574373127,0.188322292326951,0.850624011239507,0.952461213167171
"105847",1873.29753404764,0.0353135644181199,0.174246545677948,0.188208785502672,0.850712985725214,0.952461213167171
"100503539",0.79642260567067,-0.0520957787914109,0.165059764551443,0.188271828615141,0.850663567946233,0.952461213167171
"213234",5.7337487009297,0.193704048850927,0.275166338453242,-0.187967285502997,0.850902296421722,0.952461213167171
"12020",7.7098284242027,-0.0565591462323323,0.27580669358307,0.18781621939467,0.851020720792509,0.952461213167171
"67642",42.3848210236807,0.127927064587052,0.372926518266655,0.188285565644005,0.850652799941236,0.952461213167171
"66510",1026.78749427433,0.0351872570586115,0.20573924728917,0.187881245598091,0.850969744769135,0.952461213167171
"19866",11.7477400154983,0.107265741237693,0.336468132560244,-0.188065148732688,0.850825580867062,0.952461213167171
"100502708",1.25351032264255,-0.0747904218416371,0.167986841105329,0.188270683011344,0.850664465948619,0.952461213167171
"270035",618.786364696909,0.0585161399325706,0.204789368306943,0.187826052234779,0.851013012489406,0.952461213167171
"20312",38.8375534373238,0.306720048836093,0.371507488923449,0.188325125299173,0.850621790584605,0.952461213167171
"621852",1.21545056178939,0.161303922969022,0.168159999280148,0.187834382451169,0.851006482156095,0.952461213167171
"14997",1.85270886896281,0.0714541468202024,0.170697848300327,0.187408518552767,0.851340344092554,0.952629305075041
"72900",2618.58433681645,-0.0406075707927617,0.189067095359265,-0.187393872162444,0.851351826808621,0.952629305075041
"75172",24.6573041995347,0.259251176750527,0.374382244090102,0.187418209610115,0.851332746356614,0.952629305075041
"73808",1.07382105613127,0.0474877473660174,0.167602351916672,0.187363828428201,0.851375381084236,0.952629305075041
